ITTER107,Territorio,TIPO_DATO_FOL,Tipo dato,SEXISTAT1,Sesso,ETA1,Classe di età,TITOLO_STUDIO,Titolo di studio,TIME,Seleziona periodo,Value,Flag Codes,Flags
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q2,T2-2020,7705.162,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q1,T1-2020,7665.934,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q3,T3-2020,7579.029,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q4,T4-2020,7561.54,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019,2019,2067.86,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q1,T1-2019,2042.857,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q2,T2-2019,2039.639,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q4,T4-2019,2105.784,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q3,T3-2019,2083.162,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020,2020,2061.356,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q2,T2-2020,2003.304,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q1,T1-2020,2117.627,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q3,T3-2020,2040.388,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q4,T4-2020,2084.107,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019,2019,7023.413,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q1,T1-2019,6945.391,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q2,T2-2019,6977.786,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q4,T4-2019,7077.152,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q3,T3-2019,7093.324,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020,2020,7094.062,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q2,T2-2020,7042.473,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q1,T1-2020,7013.263,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q3,T3-2020,7118.831,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q4,T4-2020,7201.68,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2019,2019,3726.054,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q1,T1-2019,3754.813,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q2,T2-2019,3718.144,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q4,T4-2019,3766.167,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q3,T3-2019,3665.094,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2020,2020,3804.806,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q2,T2-2020,3754.249,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q1,T1-2020,3853.616,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q3,T3-2020,3739.436,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q4,T4-2020,3871.922,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2019,2019,23878.328,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2019-Q1,T1-2019,23862.296,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2019-Q2,T2-2019,23880.453,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2019-Q4,T4-2019,23895.017,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2019-Q3,T3-2019,23875.545,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2020,2020,23924.965,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2020-Q2,T2-2020,23947.456,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2020-Q1,T1-2020,23916.475,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2020-Q3,T3-2020,23936.871,,
ITCD,Nord,POP_15,popolazione 15 anni e oltre (migliaia),9,totale,Y_GE15,15 anni e più,99,totale,2020-Q4,T4-2020,23899.06,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,726.649,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q1,T1-2019,715.147,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q2,T2-2019,742.86,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q4,T4-2019,708.216,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q3,T3-2019,740.374,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,711.072,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q2,T2-2020,735.5,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q1,T1-2020,671.654,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q3,T3-2020,740.295,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q4,T4-2020,696.838,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2019,2019,2389.025,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q1,T1-2019,2377.314,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q2,T2-2019,2392.428,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q4,T4-2019,2380.502,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q3,T3-2019,2405.856,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2020,2020,2372.59,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q2,T2-2020,2419.765,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q1,T1-2020,2393.03,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q3,T3-2020,2367.199,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q4,T4-2020,2310.367,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019,2019,536.497,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q1,T1-2019,528.033,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q2,T2-2019,538.803,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q4,T4-2019,550.094,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q3,T3-2019,529.057,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020,2020,549.735,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q2,T2-2020,530.668,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q1,T1-2020,574.115,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q3,T3-2020,537.305,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q4,T4-2020,556.854,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019,2019,2075.87,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q1,T1-2019,2081.258,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q2,T2-2019,2056.583,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q4,T4-2019,2091.883,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q3,T3-2019,2073.758,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020,2020,2096.354,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q2,T2-2020,2051.81,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q1,T1-2020,2082.033,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q3,T3-2020,2096.265,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q4,T4-2020,2155.308,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2019,2019,974.384,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q1,T1-2019,994.844,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q2,T2-2019,972.274,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q4,T4-2019,977.877,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q3,T3-2019,952.542,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2020,2020,990.678,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q2,T2-2020,990.985,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q1,T1-2020,995.117,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q3,T3-2020,984.24,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q4,T4-2020,992.37,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2019,2019,6702.426,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2019-Q1,T1-2019,6696.596,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2019-Q2,T2-2019,6702.949,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2019-Q4,T4-2019,6708.572,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2019-Q3,T3-2019,6701.586,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2020,2020,6720.429,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2020-Q2,T2-2020,6728.727,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2020-Q1,T1-2020,6715.948,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2020-Q3,T3-2020,6725.303,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),1,maschi,Y_GE15,15 anni e più,99,totale,2020-Q4,T4-2020,6711.736,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019,2019,1213.912,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q1,T1-2019,1212.553,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q2,T2-2019,1236.448,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q4,T4-2019,1181.802,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2019-Q3,T3-2019,1224.844,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020,2020,1191.976,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q2,T2-2020,1224.912,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q1,T1-2020,1176.038,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q3,T3-2020,1228.575,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,3,"licenza di scuola elementare, nessun titolo di studio",2020-Q4,T4-2020,1138.377,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2019,2019,2176.688,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q1,T1-2019,2201.924,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q2,T2-2019,2184.08,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q4,T4-2019,2172.699,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2019-Q3,T3-2019,2148.047,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2020,2020,2157.134,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q2,T2-2020,2190.064,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q1,T1-2020,2206.567,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q3,T3-2020,2157.8,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,4,licenza di scuola media,2020-Q4,T4-2020,2074.104,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019,2019,591.444,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q1,T1-2019,562.301,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q2,T2-2019,576.761,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q4,T4-2019,618.825,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2019-Q3,T3-2019,607.89,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020,2020,595.549,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q2,T2-2020,558.252,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q1,T1-2020,604.44,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q3,T3-2020,590.783,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,5,diploma 2-3 anni (qualifica professionale),2020-Q4,T4-2020,628.723,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019,2019,1995.637,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q1,T1-2019,2000.672,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q2,T2-2019,1991.532,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q4,T4-2019,2010.598,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2019-Q3,T3-2019,1979.745,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020,2020,2005.509,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q2,T2-2020,2023.854,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q1,T1-2020,1991.959,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q3,T3-2020,1998.891,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,6,diploma 4-5 anni (maturità),2020-Q4,T4-2020,2007.333,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2019,2019,1185.575,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q1,T1-2019,1182.163,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q2,T2-2019,1174.966,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q4,T4-2019,1182.884,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2019-Q3,T3-2019,1202.288,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2020,2020,1220.449,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q2,T2-2020,1183.926,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q1,T1-2020,1191.805,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q3,T3-2020,1197.005,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,11,laurea e post-laurea,2020-Q4,T4-2020,1309.06,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,99,totale,2019,2019,7163.255,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,99,totale,2019-Q1,T1-2019,7159.614,,
ITC,Nord-ovest,POP_15,popolazione 15 anni e oltre (migliaia),2,femmine,Y_GE15,15 anni e più,99,totale,2019-Q2,T2-2019,7163.786,,
